notebook_name,source_table,source_type,destination_table,destination_type
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),PARQUET,dw_appl_additionalfields_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_persistent_form_data (vc_los_cas.db),PARQUET,dw_appl_addi_model_under_writer_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_city (vc_los_cas.db),PARQUET,dw_appl_addi_model_company_info_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_application_ccde_step_fct_daily.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_ccde_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_los_address_dim.ipynb,,,dw_los_address_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_employee_dim.ipynb,hrm_qlrr_ho_so_nhan_vien (vc_osystem.db),PARQUET,dw_employee_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_employee_dim.ipynb,hrm_qlrr_cong_tac_vien (vc_osystem.db),PARQUET,,
./dw_app/dw_employee_dim.ipynb,hrm_qlrr_cong_tac_vien_thirtparty (vc_osystem.db),PARQUET,,
./dw_app/dw_employee_dim.ipynb,dw_imp_staff_target_stg (vc_osystem.db),CSV,,
./dw_app/dw_los_identification_dim.ipynb,,,dw_los_identification_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_los_phone_number_dim.ipynb,,,dw_los_phone_number_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_los_income_detail_dim.ipynb,,,dw_los_income_detail_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_staff_target_dim.ipynb,dw_employee_dim (vc_data_dwh.db),PARQUET,dw_staff_target_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_staff_target_dim.ipynb,dw_imp_staff_target_stg (vc_data_dwh.db),PARQUET,,
./dw_app/dw_staff_target_dim.ipynb,dw_imp_staff_on_leave_stg (vc_data_dwh.db),PARQUET,,
./dw_app/dw_appl_addi_model_autoapprove_dim_merge.ipynb,dw_appl_addi_model_autoapprove_dim_tmp (vc_data_dwh.db),PARQUET,dw_appl_addi_model_autoapprove_dim_raw (vc_data_dwh.db),PARQUET
./dw_app/dw_application_step_fct.ipynb,f1_app_processing_step_data (vc_los_cas.db),PARQUET,dw_application_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_step_fct.ipynb,f1_users (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct.ipynb,f1_ccsourcing (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct.ipynb,f1_party (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct.ipynb,f1_loan_application (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct.ipynb,f1_customer (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct.ipynb,f1_sub_loan (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct_daily.ipynb,f1_app_processing_step_data (vc_los_cas.db),PARQUET,dw_application_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_step_fct_daily.ipynb,f1_users (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct_daily.ipynb,f1_ccsourcing (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct_daily.ipynb,f1_party (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct_daily.ipynb,f1_loan_application (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct_daily.ipynb,f1_customer (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_step_fct_daily.ipynb,f1_sub_loan (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_kyc_step_fct_daily.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_kyc_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_kyc_step_fct_init.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_kyc_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_recommendation_step_fct_daily.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_recommendation_step_fct (vc_data_dwh.db),PARQUET
./dw_app/merge_to_application.ipynb,dw_application_dim (vc_data_dwh.db),PARQUET,dw_application_dim_temp (vc_data_dwh.db),PARQUET
./dw_app/merge_to_application.ipynb,dw_application_dim_temp (vc_data_dwh.db),PARQUET,dw_application_dim (vc_data_dwh.db),PARQUET
./dw_app/merge_to_application.ipynb,f1_credit_card_type (vc_los_cas.db),PARQUET,,
./dw_app/merge_to_application.ipynb,de_application_form (tincard.db),PARQUET,,
./dw_app/dw_application_recommendation_step_fct_init.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_recommendation_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_rejection_fct_init.ipynb,f1_decision_reason (vc_los_cas.db),PARQUET,dw_application_rejection_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_rejection_fct_init.ipynb,f1_jt_appl_rej_vrdct_to_reason (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_rejection_fct_init.ipynb,f1_loan_application (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_rejection_fct_init.ipynb,f1_act_hi_varinst (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_rejection_fct_init.ipynb,f1_act_hi_taskinst (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_rejection_fct_init.ipynb,f1_app_processing_step_data (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_rejection_fct_init.ipynb,f1_app_rej_vrdct (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_credit_approval_step_fct_daily.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_credit_approval_step_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_credit_approval_step_fct_init.ipynb,dw_application_step_fct (vc_data_dwh.db),PARQUET,dw_application_credit_approval_step_fct (vc_data_dwh.db),PARQUET
./dw_app/Untitled.ipynb,,,dw_los_customer_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_application_sendback_fct.ipynb,f1_cas_appl_sendback_vrdct (vc_los_cas.db),PARQUET,dw_application_sendback_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_sendback_fct.ipynb,f1_cas_jt_appl_sendback_vrdct_rsn (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_sendback_fct.ipynb,f1_loan_application (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_sendback_fct.ipynb,f1_decision_reason (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_sendback_fct.ipynb,tmp_dw_application_sendback_fct (vc_data_dwh.db),PARQUET,,
./dw_app/dw_appl_collaborators_dim.ipynb,dw_employee_dim (vc_data_dwh.db),PARQUET,dw_appl_collaborators_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_appl_collaborators_dim.ipynb,dw_application_reference_dim (vc_data_dwh.db),PARQUET,,
./dw_app/dw_application_note_fct.ipynb,f1_tbl_comment (vc_los_cas.db),PARQUET,dw_application_note_fct (vc_data_dwh.db),PARQUET
./dw_app/dw_application_note_fct.ipynb,f1_note_code (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_note_fct.ipynb,f1_loan_application (vc_los_cas.db),PARQUET,,
./dw_app/dw_application_note_fct.ipynb,f1_users (vc_los_cas.db),PARQUET,,
./dw_app/dw_appl_addi_model_autoapprove_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),PARQUET,dw_appl_addi_model_autoapprove_dim_tmp (vc_data_dwh.db),PARQUET
./dw_app/dw_appl_addi_model_autoapprove_dim.ipynb,f1_persistent_form_data (vc_los_cas.db),PARQUET,dw_appl_addi_model_autoapprove_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_appl_addi_model_autoapprove_dim.ipynb,f1_decision_reason (vc_los_cas.db),PARQUET,,
./dw_app/dw_appl_addi_model_autoapprove_dim.ipynb,dw_appl_addi_model_autoapprove_dim_raw (vc_data_dwh.db),PARQUET,,
./dw_app/tmp_dw_application_sendback_fct.ipynb,dw_application_sendback_fct (vc_data_dwh.db),PARQUET,,
./dw_app/thang_test.ipynb,f1_officer (vc_los_cas.db),PARQUET,,
./dw_app/dw_customer_dim.ipynb,dw_card_customer_dim (vc_data_dwh.db),PARQUET,dw_customer_dim (vc_data_dwh.db),PARQUET
./dw_app/dw_customer_dim.ipynb,dw_cms_customer_address (vc_data_dwh.db),PARQUET,,
./dw_app/dw_customer_dim.ipynb,dw_appl_customer_dim (vc_data_dwh.db),PARQUET,,
./dw_app/dw_customer_dim.ipynb,dw_card_type_group_dim (vc_data_dwh.db),PARQUET,,
./dw_app/dw_appl_customer_dim.ipynb,,,dw_appl_customer_dim (vc_data_dwh.db),PARQUET
./dw_app/spark-warehouse/test.ipynb,bo_acc_account (vc_cms.db),PARQUET,,
./data_mart/import_Clickhouse_FCT.ipynb,dw_card_transaction_fct (vc_risk.db),PARQUET,,
./data_mart/import_Clickhouse_DIM.ipynb,rule_monitor (vc_risk.db),PARQUET,,
./data_mart/import_Clickhouse_FCT_monthly.ipynb,dm_card_loan_payment_month_fct (vc_risk.db),PARQUET,,
./data_mart/dm_risk/dm_aging_bucket.ipynb,dw_card_loan_fct (vc_data_dwh.db),PARQUET,dm_aging_bucket (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_aging_bucket.ipynb,dw_card_loan_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/dm_dw_account_dim.ipynb,,,dm_account_dim (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_card_loan_payment_month_fct.ipynb,dw_card_loan_payment_fct (vc_data_dwh.db),PARQUET,dm_card_loan_payment_month_fct (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_dw_card_invoice_fct.ipynb,dw_card_invoice_eod_fct (vc_data_dwh.db),PARQUET,dm_card_invoice (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_dw_card_invoice_fct.ipynb,dw_application_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/dm_dw_card_invoice_fct.ipynb,bo_cst_cfc_periodic_mad (vc_cms.db),PARQUET,,
./data_mart/dm_risk/dm_dw_card_invoice_fct.ipynb,dw_customer_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/dm_dw_card_invoice_fct.ipynb,dw_account_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/dm_dw_card_invoice_fct.ipynb,dw_card_loan_payment_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/dm_card_loan_payment_fct.ipynb,dw_card_loan_payment_fct (vc_data_dwh.db),PARQUET,dm_card_loan_payment_fct (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_appgw_carddelivery.ipynb,,,dm_appgw_carddelivery (vc_risk.db),PARQUET
./data_mart/dm_risk/import_de_application_form.ipynb,de_application_form (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_dop_card.ipynb,dop_application_form (tincard.db),PARQUET,dwh_dop_card (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_dop_card.ipynb,dop_customer_log_step (tincard.db),PARQUET,dm_dop_card (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_dop_card.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_subrule_dop.ipynb,dop_application_form (tincard.db),PARQUET,dm_subrule_dop (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_subrule_dop.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_subrule_dop.ipynb,dop_blocks (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_subrule_dop.ipynb,dop_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_subrule_dop-Copy1.ipynb,application_form (tincard.db),PARQUET,dm_subrule_dop (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_subrule_dop-Copy1.ipynb,final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_subrule_dop-Copy1.ipynb,blocks (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_subrule_dop-Copy1.ipynb,log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_dop_card_daily.ipynb,dop_application_form (tincard.db),PARQUET,dwh_dop_card_ip_1st_log (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_dop_card_daily.ipynb,dop_customer_log_step (tincard.db),PARQUET,v2_dm_dop_card (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_dop_card_daily.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_dop_card_daily.ipynb,customer_log_step (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_dop_card_daily.ipynb,dwh_dop_card_ip_1st_log (vc_risk.db),PARQUET,,
./data_mart/dm_risk/dm_dop_card_daily.ipynb,dwh_dop_card (vc_risk.db),PARQUET,,
./data_mart/dm_risk/dm_de_rule_monitor.ipynb,,,de_rule_monitor (vc_risk.db),PARQUET
./data_mart/dm_risk/import_Clickhouse_FCT_2.ipynb,dw_card_transaction_fct (vc_risk.db),PARQUET,,
./data_mart/dm_risk/dop_card_rule_details.ipynb,dop_application_form (tincard.db),PARQUET,dop_card_rule_details (vc_risk.db),PARQUET
./data_mart/dm_risk/dop_card_rule_details.ipynb,dop_customer_log_step (tincard.db),PARQUET,,
./data_mart/dm_risk/dop_card_rule_details.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/v2_rule_monitor.ipynb,dop_application_form (tincard.db),PARQUET,rule_monitor (vc_risk.db),PARQUET
./data_mart/dm_risk/v2_rule_monitor.ipynb,dop_customer_log_step (tincard.db),PARQUET,,
./data_mart/dm_risk/v2_rule_monitor.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_risk/dm_aging_bucket-Copy1.ipynb,dw_card_loan_fct (vc_data_dwh.db),PARQUET,dm_aging_bucket (vc_risk.db),PARQUET
./data_mart/dm_risk/dm_aging_bucket-Copy1.ipynb,dw_card_loan_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/import_dop_customer_app_dim.ipynb,dop_application_form (tincard.db),PARQUET,,
./data_mart/dm_risk/import_dw_card_transaction_fct.ipynb,dw_card_transaction_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/import_Clickhouse_FCT.ipynb,dw_card_transaction_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/import_Clickhouse_dw_card_dim.ipynb,dw_card_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/import_Clickhouse_de_application_form.ipynb,de_application_form (tincard.db),PARQUET,,
./data_mart/dm_risk/de_application_form.ipynb,de_application_form (tincard.db),PARQUET,,
./data_mart/dm_risk/import_dw_card_transaction_fct-Copy1.ipynb,dw_card_transaction_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/import_Clickhouse_dw_card_dim-Copy1.ipynb,dw_card_transaction_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_dop_rule_details.ipynb,dop_application_form (vinfast_autoloan.db),PARQUET,vinfast_dop_rule_details (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_dop_rule_details.ipynb,dop_customer_log_step (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_dop_rule_details.ipynb,dop_shops (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_dop_rule_details.ipynb,dop_final_log_rules (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_datamart.ipynb,daily_checkpoint_contract (vinfast_autoloan.db),PARQUET,vinfast_datamart (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_datamart.ipynb,daily_checkpoint_balance (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_datamart.ipynb,dop_shops (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_datamart.ipynb,dop_application_form (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_datamart.ipynb,datatoamber_v2 (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_datamart.ipynb,datapaybacktoamber_v1 (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_rule_all.ipynb,daily_checkpoint_contract (vinfast_autoloan.db),PARQUET,vinfast_rule_all_historical (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_rule_all.ipynb,daily_checkpoint_contract (vinfast_autoloan.db),PARQUET,vinfast_rule_all (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_rule_all.ipynb,vinfast_dop_rule_details (vc_risk.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_application.ipynb,daily_checkpoint_contract (vinfast_autoloan.db),PARQUET,vinfast_application (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_application.ipynb,dop_application_form (vinfast_autoloan.db),PARQUET,vinfast_application_historical (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_application.ipynb,orderloan_vc_vinfast (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_application.ipynb,dim_loanstatus (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_risk/vinfast/vinfast_dop_rule_latest_stage.ipynb,vinfast_dop_rule_details (vc_risk.db),PARQUET,vinfast_dop_rule_latest_stage (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_dop_rule_latest_stage.ipynb,vinfast_application_historical (vc_risk.db),PARQUET,vinfast_dop_rule_latest_stage_historical (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_current_portfolio.ipynb,vinfast_datamart (vc_risk.db),PARQUET,vinfast_current_portfolio (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_current_portfolio.ipynb,,,vinfast_current_portfolio_historical (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_customer.ipynb,daily_checkpoint_contract (vinfast_autoloan.db),PARQUET,vinfast_customer (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_customer.ipynb,dop_application_form (vinfast_autoloan.db),PARQUET,vinfast_customer_historical (vc_risk.db),PARQUET
./data_mart/dm_risk/vinfast/vinfast_customer.ipynb,orderloan_vc_vinfast (vinfast_autoloan.db),PARQUET,,
./data_mart/dm_vc/rpt_outstanding_balace_4_target.ipynb,dw_card_loan_fct (vc_data_dwh.db),PARQUET,tmp_gl_year_4_target (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/rpt_outstanding_balace_4_target.ipynb,dw_day_dim (vc_data_dwh.db),PARQUET,tmp_gl_month_4_target (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/rpt_outstanding_balace_4_target.ipynb,dw_card_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_outstanding_balace_4_target.ipynb,dw_card_loan_fct (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,ma_profile (vc_osystem.db),PARQUET,rpt_coll_daily_pd0_t0_pd100 (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,ma_account (vc_osystem.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,ma_loginrecord (vc_osystem.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,dw_account_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,bo_acc_account (vc_cms.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,dw_customer_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,bo_crd_invoice (vc_cms.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,bo_fcl_cycle_counter (vc_cms.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,pro_acc_total_bal_start_of_day (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,dw_card_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_coll_daily_pd0_t0_pd100.ipynb,pro_acc_daily_mad (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/rpt_indue_principaldebtconversion.ipynb,,,rpt_indue_principaldebtconversion (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/rpt_flash_report_daily_prc.ipynb,,,rpt_bod_growth_up_of_card_daily_fct (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_loyalty_card-Copy1.ipynb,dop_application_form (tincard.db),PARQUET,,
./data_mart/dm_vc/hue_loyalty_card-Copy1.ipynb,dop_customer_log_step (tincard.db),PARQUET,,
./data_mart/dm_vc/hue_loyalty_card-Copy1.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_vc/rpt_acc_checking_balance_and_interest.ipynb,,,rpt_acc_checking_balance_and_interest (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/import_dop_card.ipynb,dop_application_form (tincard.db),PARQUET,,
./data_mart/dm_vc/import_dop_card.ipynb,dop_customer_log_step (tincard.db),PARQUET,,
./data_mart/dm_vc/import_dop_card.ipynb,dop_final_log_rules (tincard.db),PARQUET,,
./data_mart/dm_vc/import_rpt_account_gl_daily.ipynb,dw_account_term_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_account_gl_daily.ipynb,dw_account_gl_tmp_daily (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_account_gl_daily.ipynb,dw_application_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_account_gl_daily.ipynb,dw_account_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_account_gl_daily.ipynb,rpt_dvml_merge_cost_center (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_account_gl_daily.ipynb,dw_card_type_sun_mapping_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/test_import_mindmap_card_status.ipynb,,,mind_map_final (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,dw_application_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,dw_account_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,dw_card_type_sun_mapping_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,ma_loanapplication (vc_osystem.db),PARQUET,,
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,gl_in_stg (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,dw_tcc_principaldebtconversion_dim (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/import_rpt_accounting_gl_in_detail.ipynb,dw_account_interest_rate_detail (vc_data_dwh.db),PARQUET,,
./data_mart/dm_vc/hue_base_unlock_mindmap_card.ipynb,,,mind_map_base (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_base_unlock_mindmap_card.ipynb,,,unlock_by_cic (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_dkrenew_mindmap.ipynb,,,dkthoa_renew (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_mind_map_snapshot.ipynb,,,mind_map_base (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_mind_map_snapshot.ipynb,,,unlock_by_cic (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_mind_map_snapshot.ipynb,,,dkthoa_renew (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/hue_mind_map_snapshot.ipynb,,,mind_map_final (vc_data_dwh.db),PARQUET
./data_mart/dm_vc/mindmap_history.ipynb,,,mindmap_history (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_contract_dim.ipynb,daily_checkpoint_contract (vc_fi_data.db),PARQUET,dw_tinvay_contract_dim_tmp (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_contract_dim.ipynb,daily_checkpoint_balance (vc_fi_data.db),PARQUET,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_contract_dim.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_contract_dim.ipynb,dw_tinvay_contract_dim_tmp (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_contract_rate_dim.ipynb,daily_checkpoint_contract_rate (vc_fi_data.db),PARQUET,dw_tinvay_contract_rate_dim (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_contract_rate_dim.ipynb,dw_tinvay_contract_rate_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_account_balance_fct.ipynb,daily_checkpoint_balance (vc_fi_data.db),PARQUET,dw_tinvay_account_balance_fct (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_loan_provision_fct.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_loan_provision_fct.ipynb,daily_checkpoint_pnl (vc_fi_data.db),PARQUET,,
./dw_cash/dw_tinvay_loan_provision_month_fct.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_loan_provision_month_fct.ipynb,monthly_checkpoint_pnl (vc_fi_data.db),PARQUET,,
./dw_cash/dw_tinvay_contract_debt_dim.ipynb,daily_checkpoint_contract_debt (vc_fi_data.db),PARQUET,dw_tinvay_contract_debt_dim (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_contract_debt_dim.ipynb,dw_tinvay_contract_debt_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/rpt_tinvay_report_fct.ipynb,daily_checkpoint_dlc_report (vc_fi_data.db),PARQUET,,
./dw_cash/dw_tinvay_transaction_fct.ipynb,daily_checkpoint_transactionlog (vc_fi_data.db),PARQUET,dw_tinvay_transaction_fct (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_loan_provision_fct_init.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,dw_tinvay_loan_provision_fct (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_loan_provision_fct_init.ipynb,daily_checkpoint_pnl (vc_fi_data.db),PARQUET,,
./dw_cash/dw_tinvay_loan_provision_month_fct_init.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,dw_tinvay_loan_provision_month_fct (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_loan_provision_month_fct_init.ipynb,monthly_checkpoint_pnl (vc_fi_data.db),PARQUET,,
./dw_cash/contract_daily.ipynb,datatoamber_v2 (vc_fi_data.db),PARQUET,contract (dlc_data.db),PARQUET
./dw_cash/contract_daily.ipynb,contract (dlc_data.db),PARQUET,,
./dw_cash/contract_daily.ipynb,dataprofiletoamber_v2 (vc_fi_data.db),PARQUET,,
./dw_cash/contract_daily.ipynb,product_info (dlc_data.db),PARQUET,,
./dw_cash/contract_daily.ipynb,score_info (dlc_data.db),PARQUET,,
./dw_cash/contract_daily.ipynb,orderloan (dlc_data.db),PARQUET,,
./dw_cash/contract_daily.ipynb,customer_profile_grab (dlc_data.db),PARQUET,,
